,title,original_title,popularity,vote_count,vote_average,poster_path
1261,"The Mayo Clinic, Faith, Hope and Science","The Mayo Clinic, Faith, Hope and Science",5.075,3,8.3,https://image.tmdb.org/t/p/w500/zojyFTrXTdULii1Jh5yHmG0ZTHq.jpg
1263,Bigger Fatter Liar,Bigger Fatter Liar,7.259,34,4.7,https://image.tmdb.org/t/p/w500/j6jMDEIebIHpZKePOZzhlEDeROW.jpg
1264,Lucas Brothers: On Drugs,Lucas Brothers: On Drugs,3.079,13,5.2,https://image.tmdb.org/t/p/w500/vTxUOKuXJVOYo3Y5erJZU7h2GUm.jpg
1265,Chris D'Elia: Incorrigible,Chris D'Elia: Incorrigible,4.478,27,6.4,https://image.tmdb.org/t/p/w500/wahU09gCOnwdWuEzc2rl3EWAzWg.jpg
1266,21,21,18.086,2858,6.6,https://image.tmdb.org/t/p/w500/tsuPKelcf2KYF2jJMwpJdApK9E4.jpg
1267,Evan Almighty,Evan Almighty,20.133,2803,5.5,https://image.tmdb.org/t/p/w500/1MQ6b42fbQi0wKvBqjov5QOWQvY.jpg
1268,Jonathan,Jonathan,7.118,98,6.1,https://image.tmdb.org/t/p/w500/nTd0PBJkA1HLM9yImDnRZDzGAwb.jpg
1269,The Creative Brain,The Creative Brain,3.542,14,7.6,https://image.tmdb.org/t/p/w500/yb3Unw9xHK0f7n6tCLlsoGq4sbb.jpg
1270,Cirque du Freak: The Vampire's Assistant,Cirque du Freak: The Vampire's Assistant,12.328,683,5.7,https://image.tmdb.org/t/p/w500/eyTPT3Nvm1CBpLN84LslO1JN7AU.jpg
1271,Manglehorn,Manglehorn,8.238,121,5.5,https://image.tmdb.org/t/p/w500/urVbu16eKzi0IHQHh9b9eN3R0sh.jpg
1272,Eddie Murphy: Delirious,Eddie Murphy: Delirious,5.83,195,7.9,https://image.tmdb.org/t/p/w500/qnNXoflFXeUg692kulMKVJVRzYf.jpg
1273,Band of Robbers,Band of Robbers,6.365,73,6.3,https://image.tmdb.org/t/p/w500/3gI49YGN95dfipPoofOdQlEkqqr.jpg
1274,Prescription Thugs,Prescription Thugs,6.563,29,6.6,https://image.tmdb.org/t/p/w500/7V6sDOLCNXcqHsqToGDACbK3HGE.jpg
1275,The Antidote,L'Antidote,4.913,59,5.3,https://image.tmdb.org/t/p/w500/9RxHmXlR0xR4Gyt6IYiZa4bi9O3.jpg
1276,Thriller: A Cruel Picture,Thriller - en grym film,9.584,97,6.7,https://image.tmdb.org/t/p/w500/fifB4AdGcMkibb8v8hUS6U4Ou7s.jpg
1277,Sandy Wexler,Sandy Wexler,11.455,268,5.2,https://image.tmdb.org/t/p/w500/38SDqWOt4utiLOnWlas7BfrYQGS.jpg
1278,Come Sunday,Come Sunday,7.039,29,5.9,https://image.tmdb.org/t/p/w500/ubMFT42itwYEPhyU9xwsvq8eIhC.jpg
1279,Band Aid,Band Aid,9.731,96,6.5,https://image.tmdb.org/t/p/w500/hDYKhDkmvvPnYESr1yNG3K5oMZT.jpg
1280,The Perfect Date,The Perfect Date,34.222,2063,6.3,https://image.tmdb.org/t/p/w500/PmkDOVvwN86ax3vsmL6iaWdKsB.jpg
1281,Kevin Hart: What Now?,Kevin Hart: What Now?,8.869,181,6.6,https://image.tmdb.org/t/p/w500/kT8lVt4T5UpKYoqCckyfQqlOG8o.jpg
1282,Frat Star,Frat Star,6.469,10,4.6,na
1284,King Arthur,King Arthur,17.31,1693,6.2,https://image.tmdb.org/t/p/w500/bwijSrT2bU3kYqDnbMzcz84mprn.jpg
1285,Get Smart,Get Smart,13.989,2181,6.1,https://image.tmdb.org/t/p/w500/c1x9EYmTTe9xTM8DclELORwC1PN.jpg
1286,I Am Maris: Portrait of a Young Yogi,I Am Maris: Portrait of a Young Yogi,2.924,7,7.4,https://image.tmdb.org/t/p/w500/g10f7lRZVIc5g5ahZRcJXebLz5o.jpg
1287,P.S. I Love You,P.S. I Love You,12.765,2214,7.1,https://image.tmdb.org/t/p/w500/nuOGIDqDFaX20i4Zfi5VN47lqXh.jpg
1288,Spy Kids,Spy Kids,11.521,2161,5.7,https://image.tmdb.org/t/p/w500/ergulEeAwpUW47qU4DKQjPuBAVB.jpg
1289,Spy Kids 3-D: Game Over,Spy Kids 3-D: Game Over,13.073,1332,5,https://image.tmdb.org/t/p/w500/i18sekzKpIbTaZvmQyATLGG41QJ.jpg
1290,In the Trap,In the Trap,13.665,2,10,https://image.tmdb.org/t/p/w500/6bMpRJl6pYoS97JdPLXjtJHCnfg.jpg
1291,The Trust,The Trust,12.34,285,5,https://image.tmdb.org/t/p/w500/jzEM2CCOY79VGnbQBIXEjqWcQvc.jpg
1292,A Dangerous Woman,A Dangerous Woman,2.069,14,5.2,https://image.tmdb.org/t/p/w500/wsRHmHgio3w5nR5W2brn5VQ2oe4.jpg
1293,An American Tail,An American Tail,17.222,819,6.7,https://image.tmdb.org/t/p/w500/wjhUy9af89vc9CviKcPgTNTrmIq.jpg
1294,An American Tail: Fievel Goes West,An American Tail: Fievel Goes West,10.942,446,6.3,https://image.tmdb.org/t/p/w500/cImuS7FE9MHT5vnwIHGx1Ryh0K1.jpg
1295,An American Tail: The Mystery of the Night Monster,An American Tail: The Mystery of the Night Monster,7.597,86,6.2,https://image.tmdb.org/t/p/w500/jkKatrqA6vY2ielGbFhMfJF1KO3.jpg
1297,Balto,Balto,13.267,1272,7.2,https://image.tmdb.org/t/p/w500/dCVcdb5oxDizqFLz0F7TE60NoC9.jpg
1298,Balto II: Wolf Quest,Balto II: Wolf Quest,11.682,333,6.1,https://image.tmdb.org/t/p/w500/6zGqvw0T8S05xZpcJdXx3oZu92X.jpg
1299,Balto III: Wings of Change,Balto III: Wings of Change,10.022,198,6.6,https://image.tmdb.org/t/p/w500/jSINOzHt225m5Xh106Z0WXQLDil.jpg
1300,Class of '61,Class of '61,3.007,6,5,https://image.tmdb.org/t/p/w500/r6Rb65B1GcmPtsFmnY5ZZWYTmED.jpg
1301,Mom and Dad,Mom and Dad,10.627,504,5.1,https://image.tmdb.org/t/p/w500/fSaeahvo1GU7v4W6CX2y0j7fxMG.jpg
1302,How to Make an American Quilt,How to Make an American Quilt,8.722,93,6.3,https://image.tmdb.org/t/p/w500/g0k6McLfcUBb9xIk33f6MF4KIzU.jpg
1303,John Mulaney: New in Town,John Mulaney: New in Town,6.603,95,8.3,https://image.tmdb.org/t/p/w500/ufE8KAkLQT9u91AgDSc5Oxa3DjW.jpg
1304,Locked Up,Locked Up,5.211,15,6.4,https://image.tmdb.org/t/p/w500/tzYJ9X9oVybCIVAaTOUFHVwcjXo.jpg
1305,Schindler's List,Schindler's List,29.114,9442,8.6,https://image.tmdb.org/t/p/w500/c8Ass7acuOe4za6DhSattE359gr.jpg
1306,Deuces Wild,Deuces Wild,7.02,50,5.4,https://image.tmdb.org/t/p/w500/h11bZXMRUlaJeeqH9yhRyfjBUVA.jpg
1307,Five Nights in Maine,Five Nights in Maine,5.224,19,5.4,https://image.tmdb.org/t/p/w500/o6mjLAX3TNVPWjQo5TYlovkeq88.jpg
1308,Frank and Cindy,Frank and Cindy,5.421,13,5.9,https://image.tmdb.org/t/p/w500/lVcBnJkjLKwZKhJ30bOy09GghUs.jpg
1309,Iverson,Iverson,6.857,61,7.3,https://image.tmdb.org/t/p/w500/8JKFYFOzsW4ScokxzjlkyTgxVb1.jpg
1310,Jeremy Scott: The People's Designer,Jeremy Scott: The People's Designer,2.883,10,7.8,na
1311,Once Upon a Time… in Hollywood,Once Upon a Time… in Hollywood,72.25,5612,7.5,https://image.tmdb.org/t/p/w500/8j58iEBw9pOXFD2L0nt0ZXeHviB.jpg
1312,Batman: Gotham Knight,Batman: Gotham Knight,12.469,323,6.6,https://image.tmdb.org/t/p/w500/cIpswPrdfDhDZyOibu4rBpv6g6j.jpg
1314,Mars Attacks!,Mars Attacks!,17.037,3430,6.3,https://image.tmdb.org/t/p/w500/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg
1315,Supernatural Activity,Supernatural Activity,3.24,19,5,https://image.tmdb.org/t/p/w500/pcL3nA1gds867LTLeJHYSDhgeDU.jpg
1316,DC's Legends of Tomorrow: Their Time Is Now,DC's Legends of Tomorrow: Their Time Is Now,2.255,24,6.7,na
1317,Supergirl,Supergirl,12.114,242,4.8,https://image.tmdb.org/t/p/w500/6OfuKKCPFclHOj4SSRRpLzF1lfP.jpg
1318,Archie: To Riverdale and Back Again,Archie: To Riverdale and Back Again,2.299,9,6.1,https://image.tmdb.org/t/p/w500/5VeJ2FNAg2SGam6E9iJmd6H3GhD.jpg
1319,Ricki and the Flash,Ricki and the Flash,15.473,523,5.8,https://image.tmdb.org/t/p/w500/l7Mx2KUT6BlD5v8t0FAL39vjSS9.jpg
1320,Broken Arrow,Broken Arrow,16.852,823,5.9,https://image.tmdb.org/t/p/w500/2AlvHCeaZtFeR2H0IDoa2BmXOyK.jpg
